2025-06-21,1,6,10,24,30,42
2012-05-19,9,12,28,29,32,41
2012-05-12,1,2,14,16,19,45
2012-05-05,7,9,12,15,27,40
2012-04-28,4,5,12,23,31,33
2012-04-21,1,2,15,16,21,28
2012-04-14,7,8,13,18,25,43
2012-04-07,17,26,27,28,30,38
2012-03-31,2,6,26,29,41,43
2012-03-24,17,27,29,39,42,45
2012-03-17,4,10,21,30,41,42
2012-03-10,20,21,26,32,41,43
2012-03-03,4,5,11,12,14,31
2012-02-25,12,14,18,19,30,38
2012-02-18,3,13,14,32,37,38
2012-02-11,3,13,17,21,25,35
2012-02-04,3,10,20,28,40,41
2012-01-28,22,28,31,32,40,43
2012-01-21,2,9,14,22,31,33
2012-01-14,13,16,18,19,23,28
2012-01-07,19,29,30,33,44,45
2011-12-31,7,8,28,33,38,41
2011-12-24,1,4,7,9,12,30
2011-12-17,6,11,12,24,26,36
2011-12-10,9,18,29,32,33,41
2011-12-03,2,9,13,18,26,44
2011-11-26,9,12,22,28,41,42
2011-11-19,9,18,23,24,33,36
2011-11-12,4,5,10,17,22,40
2011-11-05,2,6,12,18,44,45
2011-10-29,11,12,15,20,32,33
2011-10-22,7,19,28,29,43,45
2011-10-15,8,12,18,21,24,30
2011-10-08,7,18,22,37,38,39
2011-10-01,19,25,30,38,42,44
2011-09-24,7,10,11,14,37,39
2011-09-17,8,10,12,21,37,42
2011-09-10,10,20,21,25,38,39
2011-09-03,1,7,21,22,23,27
2011-08-27,4,8,16,32,33,34
2011-08-20,3,24,26,30,32,39
2011-08-13,8,13,15,22,33,34
2011-08-06,4,6,9,27,39,43
2011-07-30,2,5,9,16,23,31
2011-07-23,1,4,22,24,31,33
2011-07-16,11,16,17,29,35,38
2011-07-09,15,32,34,36,41,45
2011-07-02,6,10,14,17,39,40
2011-06-25,10,11,12,15,22,28
2011-06-18,1,6,14,19,32,42
2011-06-11,3,11,17,30,36,38
2011-06-04,1,19,22,23,27,45
2011-05-28,1,9,11,13,33,35
2011-05-21,8,13,15,19,27,43
2011-05-14,4,10,18,22,31,45
2011-05-07,12,24,26,28,39,44
2011-04-30,1,7,15,33,35,40
2011-04-23,5,10,13,25,32,37
2011-04-16,1,14,18,22,23,29
2011-04-09,3,4,11,13,41,45
2011-04-02,10,14,24,30,40,41
2011-03-26,1,14,23,34,41,42
2011-03-19,2,6,7,8,18,21
2011-03-12,4,13,17,21,38,40
2011-03-05,12,19,22,26,32,33
2011-02-26,1,4,21,23,24,43
2011-02-19,1,5,14,23,41,45
2011-02-12,4,9,10,26,38,44
2011-02-05,5,11,19,30,42,45
2011-01-29,2,11,15,19,20,25
2011-01-22,3,15,17,21,34,43
2011-01-15,10,12,23,26,27,31
2011-01-08,5,6,19,23,35,38
2010-12-31,10,11,13,19,24,41
2010-12-25,4,11,12,22,29,38
2010-12-18,4,13,25,26,42,44
2010-12-11,10,16,18,26,32,33
2010-12-04,9,10,12,13,39,43
2010-11-27,2,12,15,24,35,37
2010-11-20,7,19,21,25,38,42
2010-11-13,14,15,26,27,35,41
2010-11-06,15,24,25,28,30,39
2010-10-30,4,6,7,27,31,45
2010-10-23,12,23,31,34,39,43
2010-10-16,15,19,28,36,39,41
2010-10-09,1,11,24,26,32,36
2010-10-02,8,9,29,33,37,42
2010-09-25,12,22,24,26,31,38
2010-09-18,7,18,31,35,40,44
2010-09-11,5,11,15,36,42,44
2010-09-04,1,20,28,35,36,44
2010-08-28,3,9,11,29,30,34
2010-08-21,1,8,11,16,31,38
2010-08-14,2,12,13,29,31,40
2010-08-07,5,28,35,39,40,41
2010-07-31,4,14,25,35,41,43
2010-07-24,6,13,16,24,30,33
2010-07-17,2,11,17,19,39,40
2010-07-10,17,23,30,38,40,42
2010-07-03,1,6,10,15,26,40
2010-06-26,2,5,10,22,37,38
2010-06-19,5,11,13,16,25,29
2010-06-12,1,7,11,21,23,43
2010-06-05,5,13,24,26,28,41
2010-05-29,2,12,19,22,30,40
2010-05-22,7,8,16,17,27,40
2010-05-15,4,6,13,15,18,35
2010-05-08,7,21,34,39,42,43
2010-05-01,20,24,25,29,31,34
2010-04-24,4,5,12,18,20,25
2010-04-17,5,6,22,32,36,43
2010-04-10,15,17,27,33,40,43
2010-04-03,12,18,21,22,33,38
2010-03-27,9,13,16,23,27,33
2010-03-20,10,12,15,26,29,40
2010-03-13,7,17,24,31,42,43
2010-03-06,4,18,21,24,28,41
2010-02-27,20,26,29,31,33,40
2010-02-20,1,13,18,33,36,37
2010-02-13,1,7,14,34,41,45
2010-02-06,8,11,23,25,27,42
2010-01-30,12,13,15,21,22,43
2010-01-23,8,13,15,18,29,38
2010-01-16,14,27,32,33,36,41
2010-01-09,6,8,18,20,36,45
2010-01-02,5,12,16,33,34,42
2009-12-26,6,9,11,24,28,42
2009-12-19,2,3,5,7,9,23
2009-12-12,1,2,24,25,31,34
2009-12-05,1,10,26,31,32,44
2009-11-28,11,19,28,36,37,40
2009-11-21,4,16,19,23,28,44
2009-11-14,2,9,13,23,26,36
2009-11-07,1,14,21,29,33,36
2009-10-31,6,24,29,30,37,44
2009-10-24,2,14,16,23,34,39
2009-10-17,2,10,22,24,26,44
2009-10-10,2,6,13,14,25,32
2009-10-03,3,16,18,32,39,42
2009-09-26,1,7,13,16,30,40
2009-09-19,2,20,24,29,33,41
2009-09-12,4,21,30,35,42,43
2009-09-05,9,11,20,29,34,39
2009-08-29,4,23,30,35,36,43
2009-08-22,7,11,32,37,38,40
2009-08-15,1,18,28,30,37,43
2009-08-08,14,19,29,33,39,40
2009-08-01,5,16,24,27,28,40
2009-07-25,5,14,16,25,35,38
2009-07-18,2,5,6,8,12,13
2009-07-11,5,9,20,29,33,37
2009-07-04,1,13,25,38,43,45
2009-06-27,9,14,20,24,25,38
2009-06-20,1,15,17,33,34,37
2009-06-13,13,19,22,29,36,42
2009-06-06,19,20,31,36,43,45
2009-05-30,6,26,33,34,40,45
2009-05-23,6,8,18,25,27,37
2009-05-16,3,14,15,19,25,44
2009-05-09,8,13,14,22,24,31
2009-05-02,1,5,38,41,42,45
2009-04-25,3,13,17,32,38,44
2009-04-18,3,5,8,14,30,34
2009-04-11,1,2,10,27,41,43
2009-04-04,1,8,34,37,38,42
2009-03-28,5,21,22,25,27,38
2009-03-21,3,13,18,19,29,38
2009-03-14,6,17,20,26,38,41
2009-03-07,2,6,12,34,39,41
2009-02-28,17,21,22,24,28,34
2009-02-21,8,10,13,17,26,33
2009-02-14,5,6,20,23,24,26
2009-02-07,2,5,18,20,27,37
2009-01-31,4,5,15,18,30,34
2009-01-24,18,24,31,32,41,44
2009-01-17,4,9,27,37,42,45
2009-01-10,8,12,16,19,22,42
2009-01-03,17,25,28,34,37,45
2008-12-27,6,16,24,26,36,41
2008-12-20,18,20,22,27,28,40
2008-12-13,7,10,11,21,34,40
2008-12-06,1,2,10,15,17,21
2008-11-29,6,18,30,37,43,44
2008-11-22,1,11,15,28,35,39
2008-11-15,14,22,28,34,39,40
2008-11-08,7,11,14,25,31,32
2008-11-01,5,11,21,23,30,35
2008-10-25,21,22,24,30,32,45
2008-10-18,1,9,12,30,38,42
2008-10-11,10,15,17,18,20,31
2008-10-04,19,24,27,36,40,43
2008-09-27,4,9,10,11,21,28
2008-09-20,4,7,19,22,25,28
2008-09-13,9,11,20,30,41,45
2008-09-06,5,11,29,31,32,42
2008-08-30,1,4,10,27,33,44
2008-08-23,7,8,13,23,28,40
2008-08-16,2,5,18,24,36,42
2008-08-09,12,26,34,40,43,45
2008-08-02,3,9,14,24,40,42
2008-07-26,8,14,22,24,25,30
2008-07-19,8,9,33,34,40,43
2008-07-12,27,29,37,38,39,45
2008-07-05,3,9,20,31,40,45
2008-06-28,3,10,11,37,40,44
2008-06-21,3,12,17,24,37,44
2008-06-14,3,4,8,34,35,44
2008-06-07,2,12,20,27,30,31
2008-05-31,6,7,9,12,32,45
2008-05-24,15,30,32,33,34,45
2008-05-17,6,10,11,15,28,39
2008-05-10,1,3,6,21,22,40
2008-05-03,7,18,22,24,41,43
2008-04-26,4,30,34,35,38,41
2008-04-19,18,23,25,33,37,43
2008-04-12,20,21,31,32,38,39
2008-04-05,3,5,13,26,29,32
2008-03-29,5,8,17,29,32,40
2008-03-22,3,10,21,27,29,36
2008-03-15,6,10,26,35,39,43
2008-03-08,3,11,31,35,41,44
2008-03-01,5,15,18,19,21,30
2008-02-23,21,24,34,39,42,43
2008-02-16,1,9,13,19,24,41
2008-02-09,9,10,21,26,28,31
2008-02-02,12,26,30,31,40,42
2008-01-26,4,12,19,24,35,40
2008-01-19,3,19,22,29,37,43
2008-01-12,3,15,24,35,41,42
2008-01-05,4,7,13,21,29,38
2007-12-29,2,21,22,26,39,45
2007-12-22,3,22,26,27,29,30
2007-12-15,1,7,8,35,37,41
2007-12-08,16,17,28,37,42,43
2007-12-01,1,6,16,19,38,44
2007-11-24,2,6,10,20,31,41
2007-11-17,5,6,20,23,25,35
2007-11-10,5,6,16,22,24,36
2007-11-03,14,16,32,34,40,43
2007-10-27,9,23,26,34,40,44
2007-10-20,5,17,19,20,38,40
2007-10-13,6,10,14,23,34,36
2007-10-06,6,18,22,33,38,45
2007-09-29,7,15,18,25,34,42
2007-09-22,7,16,19,22,23,34
2007-09-15,1,17,29,30,39,44
2007-09-08,18,27,33,34,38,41
2007-09-01,1,11,15,25,43,45
2007-08-25,3,4,5,12,28,31
2007-08-18,2,6,9,17,32,40
2007-08-11,9,17,18,20,27,41
2007-08-04,8,12,21,25,27,33
2007-07-28,2,6,16,21,38,42
2007-07-21,1,3,5,10,22,43
2007-07-14,11,18,21,30,32,36
2007-07-07,12,20,23,30,32,39
2007-06-30,6,10,11,16,26,33
2007-06-23,1,18,23,36,37,38
2007-06-16,7,8,9,21,31,41
2007-06-09,8,11,14,17,18,44
2007-06-02,19,21,23,25,40,42
2007-05-26,2,9,25,29,42,44
2007-05-19,15,17,18,27,28,29
2007-05-12,11,12,26,32,38,39
2007-05-05,3,17,29,31,32,35
2007-04-28,2,10,19,20,25,27
2007-04-21,3,4,6,18,24,38
2007-04-14,19,23,33,38,42,45
2007-04-07,4,11,17,41,43,45
2007-03-31,2,5,7,8,23,36
2007-03-24,8,11,15,23,38,41
2007-03-17,1,2,23,27,34,42
2007-03-10,7,10,12,18,31,39
2007-03-03,3,10,11,17,32,44
2007-02-24,9,17,20,38,44,45
2007-02-17,3,5,12,16,27,30
2007-02-10,5,11,16,22,25,27
2007-02-03,5,6,7,18,21,25
2007-01-27,1,10,14,16,32,34
2007-01-20,4,5,20,24,25,33
2007-01-13,4,12,13,16,33,42
2007-01-06,4,21,22,24,25,26
2006-12-30,2,4,9,21,28,36
2006-12-23,2,15,18,29,32,43
2006-12-16,9,11,17,26,27,37
2006-12-09,1,4,7,25,36,41
2006-12-02,11,14,16,23,33,41
2006-11-25,2,7,14,26,37,40
2006-11-18,21,22,24,37,38,43
2006-11-11,6,22,32,33,36,37
2006-11-04,1,6,7,15,19,21
2006-10-28,4,15,18,34,35,36
2006-10-21,9,19,22,24,29,31
2006-10-14,3,6,12,27,42,45
2006-10-07,1,6,8,13,18,40
2006-09-30,7,19,26,35,41,42
2006-09-23,6,12,13,34,38,41
2006-09-16,12,23,31,33,34,38
2006-09-09,3,9,17,22,23,37
2006-09-02,17,20,37,40,42,45
2006-08-26,6,7,25,33,35,45
2006-08-19,3,22,34,35,39,40
2006-08-12,2,6,14,21,24,45
2006-08-05,1,10,19,33,37,41
2006-07-29,5,7,16,26,27,37
2006-07-22,14,22,29,30,39,41
2006-07-15,11,22,23,24,38,39
2006-07-08,6,11,15,21,32,36
2006-07-01,3,14,33,42,44,45
2006-06-24,3,7,8,13,14,23
2006-06-17,3,11,15,22,27,38
2006-06-10,2,5,16,25,40,42
2006-06-03,2,21,33,40,41,42
2006-05-27,9,12,18,24,33,43
2006-05-20,8,10,37,38,39,44
2006-05-13,2,9,14,18,25,40
2006-05-06,18,23,29,32,38,42
2006-04-29,18,19,25,32,37,39
2006-04-22,10,12,13,20,37,38
2006-04-15,3,17,18,19,23,36
2006-04-08,3,7,10,11,21,32
2006-04-01,4,8,14,16,35,45
2006-03-25,8,14,17,30,31,34
2006-03-18,18,24,25,36,40,41
2006-03-11,4,6,21,23,28,43
2006-03-04,11,29,32,33,42,43
2006-02-25,5,8,21,22,32,41
2006-02-18,11,21,22,25,32,45
2006-02-11,12,16,21,24,28,42
2006-02-04,5,15,21,27,37,43
2006-01-28,2,13,24,28,31,40
2006-01-21,12,17,21,29,31,42
2006-01-14,3,11,19,26,42,44
2006-01-07,8,12,14,28,32,36
2005-12-31,9,12,15,20,39,43
2005-12-24,5,9,20,23,26,35
2005-12-17,2,4,13,19,20,41
2005-12-10,1,6,10,29,36,41
2005-12-03,4,6,17,20,21,38
2005-11-26,11,22,32,33,37,38
2005-11-19,19,20,21,26,27,40
2005-11-12,7,11,12,18,19,20
2005-11-05,8,9,25,26,30,32
2005-10-29,1,13,23,27,33,44
2005-10-22,2,14,15,37,39,44
2005-10-15,2,7,8,12,22,36
2005-10-08,1,5,11,12,17,34
2005-10-01,13,16,24,27,35,36
2005-09-24,4,5,8,13,24,35
2005-09-17,8,12,17,21,36,39
2005-09-10,3,13,24,36,39,40
2005-09-03,13,19,23,33,40,41
2005-08-27,5,13,24,25,27,39
2005-08-20,19,24,25,27,28,36
2005-08-13,5,33,38,39,40,42
2005-08-06,2,6,8,23,28,40
2005-07-30,1,7,10,22,26,40
2005-07-23,7,8,11,16,23,42
2005-07-16,3,11,12,13,32,34
2005-07-09,3,4,10,33,44,45
2005-07-02,3,19,26,37,39,45
2005-06-25,6,12,27,32,34,37
2005-06-18,8,9,13,15,31,43
2005-06-11,3,4,5,23,28,42
2005-06-04,13,15,21,33,35,37
2005-05-28,6,12,15,25,34,45
2005-05-21,6,21,22,29,40,41
2005-05-14,2,7,27,37,38,39
2005-05-07,3,7,13,33,36,45
2005-04-30,14,17,31,33,34,36
2005-04-23,18,22,26,31,34,43
2005-04-16,7,11,26,34,35,45
2005-04-09,6,7,14,15,34,43
2005-04-02,9,10,18,19,30,45
2005-03-26,13,18,19,23,28,32
2005-03-19,1,15,19,20,25,41
2005-03-12,6,7,17,24,31,38
2005-03-05,13,15,37,39,42,45
2005-02-26,1,2,6,24,26,36
2005-02-19,4,6,7,35,38,41
2005-02-12,4,10,13,19,30,40
2005-02-05,3,12,14,19,23,28
2005-01-29,13,20,21,34,42,45
2005-01-22,2,4,5,17,31,36
2005-01-15,1,18,23,28,32,33
2005-01-08,10,17,18,19,29,39
2004-12-31,4,7,8,10,21,25
2004-12-25,3,8,23,25,28,42
2004-12-18,11,16,31,34,44,45
2004-12-11,21,22,29,38,40,44
2004-12-04,14,21,28,29,36,44
2004-11-27,12,15,21,25,32,40
2004-11-20,6,9,12,17,22,32
2004-11-13,4,12,18,28,30,36
2004-11-06,3,8,9,36,38,41
2004-10-30,5,12,21,36,40,41
2004-10-23,4,14,17,20,31,38
2004-10-16,2,14,15,20,29,30
2004-10-09,7,22,32,33,40,43
2004-10-02,11,19,21,23,25,27
2004-09-25,1,2,14,35,36,39
2004-09-18,19,22,25,26,36,43
2004-09-11,2,6,28,35,36,42
2004-09-04,3,9,23,32,33,37
2004-08-28,21,22,35,40,42,45
2004-08-21,5,6,10,16,36,42
2004-08-14,23,32,36,38,41,42
2004-08-07,3,19,24,35,40,45
2004-07-31,9,13,15,20,36,41
2004-07-24,18,26,29,33,39,41
2004-07-17,4,10,26,35,36,39
2004-07-10,11,12,20,22,29,37
2004-07-03,1,3,9,14,21,27
2004-06-26,6,7,12,21,39,44
2004-06-19,3,5,7,24,33,40
2004-06-12,4,6,8,9,13,21
2004-06-05,17,18,31,35,36,44
2004-05-29,6,13,16,34,36,38
2004-05-22,4,22,24,28,29,33
2004-05-15,11,25,35,40,41,44
2004-05-08,3,14,19,26,29,31
2004-05-01,8,22,28,38,40,43
2004-04-24,1,3,11,34,37,39
2004-04-17,7,12,13,15,27,33
2004-04-10,4,7,13,22,29,42
2004-04-03,6,22,30,32,39,45
2004-03-27,1,15,17,38,40,41
2004-03-20,5,8,13,20,32,37
2004-03-13,6,13,15,18,27,45
2004-03-06,1,9,25,28,36,44
2004-02-28,1,8,20,27,28,36
2004-02-21,4,25,26,31,32,33
2004-02-14,7,8,17,27,37,45
2004-02-07,4,5,10,19,28,32
2004-01-31,3,12,16,18,34,37
2004-01-24,12,13,15,26,34,39
2004-01-17,6,9,10,11,16,42
2004-01-10,4,7,18,27,33,37
2004-01-03,5,9,18,22,26,37
2003-12-27,15,24,26,31,34,43
2003-12-20,1,5,6,11,28,36
2003-12-13,4,28,29,33,37,40
2003-12-06,1,10,18,25,35,37
2003-11-29,3,13,24,38,39,42
2003-11-22,1,3,19,33,41,45
2003-11-15,15,23,28,29,34,39
2003-11-08,6,11,24,37,40,42
2003-11-01,1,4,6,21,37,40
2003-10-25,6,8,27,31,32,38
2003-10-18,3,17,26,32,33,40
2003-10-11,3,5,16,17,40,45
2003-10-04,10,11,18,22,25,36
2003-09-27,7,9,15,18,26,31
2003-09-20,7,14,19,34,36,45
2003-09-13,8,15,29,32,35,39
2003-09-06,5,11,15,19,20,28
2003-08-30,5,20,25,33,40,43
2003-08-23,8,13,20,26,36,42
2003-08-16,4,21,27,31,40,43
2003-08-09,1,7,10,23,25,42
2003-08-02,7,18,26,33,37,43
2003-07-26,15,21,25,27,35,40
2003-07-19,2,5,7,20,25,30
2003-07-12,6,12,16,23,26,30
2003-07-05,3,16,21,28,40,42
2003-06-28,1,25,31,33,44,45
2003-06-21,3,5,8,16,26,31
2003-06-14,1,5,17,18,30,40
2003-06-07,2,8,18,24,39,41
2003-05-31,3,21,25,36,43,45
2003-05-24,1,4,5,8,28,41
2003-05-17,5,17,22,28,38,42
2003-05-10,3,4,5,7,31,38
2003-05-03,8,9,10,12,21,32
2003-04-26,15,16,21,22,29,34
2003-04-19,8,9,12,15,26,33
2003-04-12,4,7,8,31,32,36
2003-04-05,3,11,12,24,28,32
2003-03-29,6,10,14,25,28,45
2003-03-22,7,15,16,21,22,27
2003-03-15,1,8,13,24,35,42
2003-03-08,2,17,19,21,30,41
2003-03-01,12,15,23,30,36,42
2003-02-22,11,15,26,32,40,45
2003-02-15,8,22,31,35,37,43
2003-02-08,10,13,14,15,26,29
2003-02-01,15,16,20,29,33,34
2003-01-25,5,7,18,34,35,42
2003-01-18,6,7,19,20,35,42
2003-01-11,1,3,9,10,21,33
2003-01-04,8,18,24,25,27,30
2002-12-28,1,4,6,24,29,40
2002-12-21,5,6,7,29,34,43
2002-12-14,2,5,9,28,30,42
2002-12-07,22,23,32,35,39,44
2002-11-30,1,11,12,37,41,43
2002-11-23,7,21,22,34,37,38
2002-11-16,17,22,31,39,42,43
2002-11-09,15,26,31,36,37,41
2002-11-02,9,13,14,25,31,34
2002-10-26,7,31,32,39,40,44
2002-10-19,5,8,19,21,22,31
2002-10-12,1,10,17,29,38,41
2002-10-05,1,3,8,20,27,36
2002-09-28,12,21,22,25,37,39
2002-09-21,5,6,7,19,21,26
2002-09-14,10,11,23,28,38,41
2002-09-07,3,7,20,22,35,45
2002-08-31,2,10,16,31,35,40
2002-08-24,3,12,31,35,39,45
2002-08-17,9,15,19,20,23,26
2002-08-10,5,19,28,29,39,41
2002-08-03,2,8,11,21,27,41
2002-07-27,1,6,13,19,27,36
2002-07-20,6,8,11,21,39,44
2002-07-13,7,17,20,23,27,42
2002-07-06,10,14,25,33,43,45
2002-06-29,2,3,5,29,30,38
2002-06-22,5,17,31,36,43,45
2002-06-15,2,17,27,30,34,45
2002-06-08,7,8,18,30,31,33
2002-06-01,6,14,17,22,23,34
2002-05-25,5,6,8,21,22,27
2002-05-18,10,32,36,38,39,40
2002-05-11,2,8,17,23,25,33
2002-05-04,1,8,22,27,30,40
2002-04-27,8,24,28,32,34,40
2002-04-20,5,14,22,32,35,40
2002-04-13,4,17,21,26,32,40
2002-04-06,3,15,29,31,36,45
2002-03-30,26,31,32,36,40,45
2002-03-23,1,4,7,8,21,42
2002-03-16,1,7,25,27,36,43
2002-03-09,10,25,38,42,44,45
2002-03-02,9,12,14,19,22,24
2002-02-23,4,13,16,19,34,41
2002-02-16,14,17,26,28,37,41
2002-02-09,11,12,37,39,41,42
2002-02-02,1,6,7,19,23,36
2002-01-26,2,9,11,22,24,43
2002-01-19,11,18,22,32,36,37
2002-01-12,1,2,14,20,30,43
2002-01-05,7,9,23,24,35,44
2001-12-29,2,10,26,32,38,40
2001-12-22,1,6,7,23,33,38
2001-12-15,12,16,17,32,41,45
2001-12-08,12,25,26,29,35,39
2001-12-01,5,7,18,21,22,29
2001-11-24,3,11,16,17,28,38
2001-11-17,4,14,16,18,28,44
2001-11-10,3,8,9,18,35,42
2001-11-03,4,7,15,27,43,45
2001-10-27,10,14,21,22,37,45
2001-10-20,1,7,13,25,36,41
2001-10-13,5,11,15,16,20,37
2001-10-06,4,8,16,18,22,42
2001-09-29,14,17,30,32,37,40
2001-09-22,8,9,13,22,26,34
2001-09-15,15,22,25,34,35,41
2001-09-08,3,20,27,31,41,44
2001-09-01,2,12,18,23,29,40
2001-08-25,18,24,26,27,39,42
2001-08-18,2,9,12,14,35,37
2001-08-11,12,20,31,33,34,44
2001-08-04,3,4,12,14,20,29
2001-07-28,7,14,23,28,34,41
2001-07-21,6,19,31,34,36,38
2001-07-14,15,17,21,25,30,33
2001-07-07,1,2,4,18,23,41
2001-06-30,2,3,5,9,25,43
2001-06-23,1,8,14,20,22,45
2001-06-16,15,17,28,34,36,42
2001-06-09,3,5,20,22,36,38
2001-06-02,3,12,19,23,24,30
2001-05-26,5,7,25,26,33,45
2001-05-19,1,5,12,22,27,30
2001-05-12,14,17,19,20,24,38
2001-05-05,9,24,29,31,32,33
2001-04-28,4,5,7,12,24,36
2001-04-21,4,5,28,31,37,45
2001-04-14,6,7,17,19,20,23
2001-04-07,10,20,21,27,32,33
2001-03-31,3,7,16,32,37,38
2001-03-24,16,23,26,30,33,45
2001-03-17,1,17,24,32,34,41
2001-03-10,4,5,17,18,29,36
2001-03-03,8,12,13,31,37,40
2001-02-24,2,6,10,12,13,33
2001-02-17,5,24,25,26,37,45
2001-02-10,5,11,12,29,41,44
2001-02-03,5,14,20,22,30,40
2001-01-27,10,24,26,37,39,44
2001-01-20,4,7,9,15,27,43
2001-01-13,6,20,24,35,39,42
2001-01-06,6,10,20,31,38,44
2000-12-30,7,18,26,27,34,43
2000-12-23,8,10,19,21,27,45
2000-12-16,4,5,18,38,42,43
2000-12-09,10,11,22,26,28,37
2000-12-02,2,13,15,20,25,40
2000-11-25,4,15,19,30,33,38
2000-11-18,2,9,19,38,40,42
2000-11-11,8,21,26,28,35,39
2000-11-04,1,9,17,22,26,30
2000-10-28,10,16,21,31,39,42
2000-10-21,1,12,22,26,38,44
2000-10-14,11,23,27,38,43,44
2000-10-07,3,7,8,23,25,34
2000-09-30,1,3,6,7,11,24
2000-09-23,3,22,24,28,36,40
2000-09-16,1,8,20,31,32,37
2000-09-09,12,24,29,32,43,45
2000-09-02,6,10,25,28,35,38
2000-08-26,11,22,23,33,35,39
2000-08-19,1,7,16,19,23,44
2000-08-12,1,10,16,22,27,36
2000-08-05,6,11,13,21,24,43
2000-07-29,1,3,5,19,22,29
2000-07-22,7,8,15,16,25,36
2000-07-15,16,24,32,34,39,42
2000-07-08,6,8,10,13,25,38
2000-07-01,4,5,8,10,22,39
2000-06-24,8,24,25,39,40,41
2000-06-17,6,11,12,13,21,32
2000-06-10,4,6,12,22,29,43
2000-06-03,16,25,28,34,42,43
2000-05-27,6,14,33,42,43,44
2000-05-20,2,8,22,24,36,42
2000-05-13,2,3,7,22,35,45
2000-05-06,7,16,19,33,40,41
2000-04-29,20,24,29,30,31,45
2000-04-22,16,30,33,37,40,41
2000-04-15,1,15,18,25,34,40
2000-04-08,13,18,36,37,39,43
2000-04-01,11,13,17,23,31,39
2000-03-25,2,20,24,25,26,41
2000-03-18,21,22,33,34,37,39
2000-03-11,1,11,12,19,37,39
2000-03-04,3,12,15,25,31,33
2000-02-26,2,7,13,17,23,35
2000-02-19,5,18,19,23,33,43
2000-02-12,9,10,22,25,28,33
2000-02-05,3,14,18,22,24,39
2000-01-29,7,13,19,22,29,45
2000-01-22,5,7,21,25,26,42
2000-01-15,6,12,15,30,32,33
2000-01-08,5,6,17,22,39,40
1999-12-31,5,11,26,33,39,45
1999-12-25,12,16,24,28,35,39
1999-12-18,20,24,38,40,42,43
1999-12-11,9,21,22,26,39,43
1999-12-04,18,19,30,31,42,45
1999-11-27,9,24,29,32,39,45
1999-11-20,16,25,29,36,39,40
1999-11-13,11,12,15,31,40,41
1999-11-06,5,6,13,23,30,35
1999-10-30,8,27,28,34,37,42
1999-10-23,11,15,16,21,24,33
1999-10-16,10,19,23,26,34,38
1999-10-09,9,18,19,36,39,40
1999-10-02,5,19,20,22,29,39
1999-09-25,5,9,19,24,27,35
1999-09-18,1,7,10,11,18,36
1999-09-11,4,11,26,29,33,34
1999-09-04,8,14,17,20,37,39
1999-08-28,4,13,16,22,26,45
1999-08-21,1,9,14,32,35,42
1999-08-14,11,25,26,34,38,42
1999-08-07,16,21,22,29,39,45
1999-07-31,10,11,24,25,26,36
1999-07-24,1,2,12,29,34,42
1999-07-17,4,5,8,9,37,43
1999-07-10,3,17,19,23,29,37
1999-07-03,16,19,20,27,35,41
1999-06-26,8,10,16,28,34,38
1999-06-19,4,10,12,23,33,41
1999-06-12,1,14,22,26,29,37
1999-06-05,5,9,23,30,33,37
1999-05-29,13,15,18,21,37,41
1999-05-22,22,23,25,35,39,42
1999-05-15,2,5,31,35,42,43
1999-05-08,2,8,11,23,24,26
1999-05-01,1,10,18,31,37,38
1999-04-24,5,13,15,16,20,26
1999-04-17,20,22,24,27,34,38
